Survived,Age,SibSp,Parch,Fare,class_2,class_3,male,embark_Q,embark_S,title_Miss,title_Mr,title_Mrs,title_Other
0,,0,0,8.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,8.05,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,24.0,2,0,24.15,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,19.0,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,29.0,0,4,21.07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,,0,0,7.23,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,32.0,0,0,7.85,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,62.0,0,0,10.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,53.0,2,0,51.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,36.0,0,0,26.39,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,,0,0,7.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,16.0,0,0,8.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,19.0,0,0,14.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,34.0,0,0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,39.0,1,0,55.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,,1,0,14.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,32.0,0,0,7.92,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,25.0,1,1,30.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,39.0,1,1,110.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,54.0,0,0,26.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,36.0,0,0,40.13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,,0,0,8.71,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,18.0,0,2,79.65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,47.0,0,0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,60.0,1,1,79.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,22.0,0,0,8.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,8.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,35.0,0,0,7.13,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,52.0,1,0,78.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,47.0,0,0,7.25,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,2,7.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,37.0,1,0,26.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,36.0,1,1,24.15,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,,0,0,33.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,49.0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,7.22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,49.0,1,0,56.93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,24.0,2,1,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,42.4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,44.0,0,0,8.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,35.0,0,0,26.55,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,36.0,1,0,15.55,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,30.0,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,27.0,0,0,30.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,22.0,1,2,41.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,40.0,0,0,153.46,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,39.0,1,5,31.27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,,0,0,7.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,,1,0,15.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,,0,0,7.75,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,35.0,0,0,8.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,24.0,1,2,65.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,34.0,1,1,14.4,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,26.0,1,0,16.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,4.0,2,1,39.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,26.0,0,0,10.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,27.0,1,0,14.45,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,42.0,1,0,52.55,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,20.0,1,1,15.74,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,21.0,0,0,7.85,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,21.0,0,0,16.1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,61.0,0,0,32.32,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,57.0,0,0,12.35,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,21.0,0,0,77.96,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,26.0,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,7.73,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,80.0,0,0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,51.0,0,0,7.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,32.0,0,0,30.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,9.0,3,2,27.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,28.0,0,0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,32.0,0,0,7.92,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,31.0,1,1,26.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,41.0,0,5,39.69,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,,1,0,16.1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,20.0,0,0,7.85,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,24.0,0,0,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2.0,3,2,27.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,,0,0,56.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.75,2,1,19.26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,48.0,1,0,76.73,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,19.0,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,56.0,0,0,35.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,,0,0,7.55,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,23.0,0,0,7.55,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,18.0,0,1,23.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,21.0,0,0,8.43,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,,0,0,7.83,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,18.0,0,0,6.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,24.0,2,0,73.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,32.0,1,1,15.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,23.0,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,58.0,0,2,113.28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,50.0,2,0,133.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,40.0,0,0,7.22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,47.0,0,0,25.59,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,36.0,0,0,7.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,20.0,1,0,7.92,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,32.0,2,0,73.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,25.0,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,7.78,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,43.0,0,0,8.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,,1,0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,40.0,1,1,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,31.0,1,0,52.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,70.0,0,0,10.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,31.0,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,18.0,0,0,7.78,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,24.5,0,0,8.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,18.0,0,0,9.84,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,43.0,1,6,46.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,,0,0,8.14,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,27.0,0,0,76.73,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,20.0,0,0,9.22,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,14.0,5,2,46.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,60.0,1,1,39.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,25.0,1,2,41.58,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,14.0,4,1,39.69,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,19.0,0,0,10.17,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,18.0,0,0,7.8,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,15.0,0,1,211.34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,31.0,1,0,57.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,4.0,0,1,13.42,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,,0,0,56.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,25.0,0,0,7.22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,60.0,0,0,26.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,52.0,0,0,13.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,44.0,0,0,8.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,,0,0,7.73,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,49.0,1,1,110.88,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,42.0,0,0,7.65,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,18.0,1,0,227.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,35.0,0,0,26.29,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,18.0,0,1,14.45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,25.0,0,0,7.74,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,26.0,1,0,7.85,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,39.0,0,0,26.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,45.0,0,0,13.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,42.0,0,0,26.29,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,22.0,0,0,151.55,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,,1,1,15.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.0,0,0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,,0,0,26.55,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,48.0,1,0,52.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,29.0,0,0,9.48,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,52.0,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,19.0,0,0,7.65,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,38.0,0,0,227.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,27.0,0,0,10.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,,0,0,15.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,33.0,0,0,7.78,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,6.0,0,1,33.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,17.0,1,0,7.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,34.0,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,50.0,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,27.0,1,0,53.1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,20.0,0,0,8.66,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,30.0,3,0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,,0,0,7.74,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25.0,1,0,26.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,25.0,1,0,7.92,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,29.0,0,0,211.34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,11.0,0,0,18.79,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,23.0,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,23.0,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,28.5,0,0,16.1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,48.0,1,3,34.38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,,0,0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,36.0,1,0,78.85,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,21.0,2,2,262.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,24.0,1,0,16.1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,31.0,0,0,7.92,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,70.0,1,1,71.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,16.0,1,1,20.25,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,30.0,0,0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,19.0,1,0,53.1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,31.0,0,0,7.75,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,4.0,1,1,23.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,6.0,0,1,12.47,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,33.0,0,0,9.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,23.0,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,48.0,1,2,65.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.67,1,1,14.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,28.0,0,0,7.8,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,18.0,0,0,11.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,34.0,0,0,8.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,33.0,0,0,86.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,,0,0,14.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,41.0,0,0,7.13,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,20.0,0,0,7.23,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,36.0,1,2,120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,16.0,0,0,7.78,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,51.0,1,0,77.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,,0,0,39.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,30.5,0,0,7.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,,1,0,24.15,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,32.0,0,0,8.36,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,24.0,0,0,9.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,48.0,0,0,7.85,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,57.0,0,0,10.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,,0,0,7.22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,54.0,1,3,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,18.0,0,0,7.75,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,7.75,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,5.0,0,0,12.47,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,,0,0,7.74,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,43.0,0,1,211.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,13.0,0,0,7.23,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,17.0,1,0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,29.0,0,0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,1,2,23.45,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,25.0,0,0,7.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,25.0,0,0,7.25,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,18.0,0,0,7.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,8.0,4,1,29.13,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1,2,20.57,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,46.0,0,0,79.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,,0,0,7.75,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,16.0,0,0,26.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,8,2,69.55,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,,0,0,30.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,25.0,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,39.0,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,49.0,0,0,25.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,31.0,0,0,8.68,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,30.0,0,0,7.23,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,30.0,1,1,24.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,34.0,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,31.0,1,1,26.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,11.0,1,2,120.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.42,0,1,8.52,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.0,0,0,6.97,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,31.0,0,0,7.78,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,39.0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,18.0,0,0,7.78,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,39.0,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,33.0,1,0,53.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,26.0,0,0,7.89,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,39.0,0,0,24.15,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,35.0,0,0,10.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,6.0,4,2,31.27,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,30.5,0,0,8.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,23.0,0,0,7.92,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,31.0,1,1,37.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,43.0,0,0,6.45,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,10.0,3,2,27.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,52.0,1,1,93.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,27.0,0,0,8.66,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,38.0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,27.0,0,1,12.47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,2.0,4,1,39.69,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,,0,0,6.95,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,,0,0,56.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1.0,0,2,37.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,,0,0,7.75,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,62.0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,15.0,1,0,14.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.83,1,1,18.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,,0,0,7.23,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.0,0,0,7.85,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,18.0,0,0,8.3,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,39.0,1,1,83.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,21.0,0,0,8.66,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,8.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,32.0,0,0,56.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,,0,0,29.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,20.0,0,0,7.92,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,16.0,0,0,10.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,30.0,0,0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,34.5,0,0,6.44,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,17.0,0,0,8.66,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,42.0,0,0,7.55,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,8,2,69.55,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
