title,location,company,salary,city,state
Software Development Engineer: Big Data Quality & Stats- Rel...,United States,Amazon Corporate LLC,,Phoenix,AZ
Director of Data Science,United States,Amazon Corporate LLC,,Phoenix,AZ
Senior Pricing Analyst-Statistical,"Scottsdale, AZ",Freestar,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Data Scientist,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
NLP Data Scientist,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
Data Scientist,United States,Predictive Science,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Phoenix, AZ",The University of Arizona,"$57,419 - $70,715 a year",Phoenix,AZ
Research Analyst,"Phoenix, AZ",The University of Arizona,,Phoenix,AZ
NLP Data Scientist,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
Senior Pricing Analyst-Statistical,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
"AI Research/Software Development Engineer, Alexa Artificial...",United States,Enterprise Integration,,Phoenix,AZ
Big Data Architect,"Phoenix, AZ 85067",Republic Services,,Phoenix,AZ
Analytic Consultant 2 - Data Scientist,United States,Amazon Corporate LLC,,Phoenix,AZ
Director of Data Science,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Data Scientist with Java programming skill - Analytic Consul...,"Chandler, AZ",Wells Fargo,,Phoenix,AZ
"Software Development Engineer, Big Data Analytics- Relocatio...","Scottsdale, AZ",Freestar,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
Data Scientist,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
NLP Data Scientist,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Research Analyst,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Phoenix, AZ",The University of Arizona,,Phoenix,AZ
Data Scientist,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
NLP Data Scientist,United States,Predictive Science,,Phoenix,AZ
"AI Research/Software Development Engineer, Alexa Artificial...",United States,Enterprise Integration,,Phoenix,AZ
Big Data Architect,United States,Amazon Corporate LLC,,Phoenix,AZ
Analytic Consultant 2 - Data Scientist,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Data Scientist with Java programming skill - Analytic Consul...,"Chandler, AZ",Wells Fargo,,Phoenix,AZ
"Software Development Engineer, Big Data Analytics- Relocatio...","Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Software Development Engineer: Big Data Quality & Stats- Rel...,United States,Amazon Corporate LLC,,Phoenix,AZ
Director of Data Science,United States,Amazon Corporate LLC,,Phoenix,AZ
Senior Pricing Analyst-Statistical,"Scottsdale, AZ",Freestar,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Phoenix, AZ",The University of Arizona,"$57,419 - $70,715 a year",Phoenix,AZ
Data Scientist,"Phoenix, AZ",The University of Arizona,,Phoenix,AZ
NLP Data Scientist,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
"AI Research/Software Development Engineer, Alexa Artificial...",United States,Predictive Science,,Phoenix,AZ
Big Data Architect,United States,Enterprise Integration,,Phoenix,AZ
Analytic Consultant 2 - Data Scientist,United States,Amazon Corporate LLC,,Phoenix,AZ
Data Scientist with Java programming skill - Analytic Consul...,"Phoenix, AZ",Honeywell,,Phoenix,AZ
"Software Development Engineer, Big Data Analytics- Relocatio...","Chandler, AZ",Wells Fargo,,Phoenix,AZ
Software Development Engineer: Big Data Quality & Stats- Rel...,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Director of Data Science,United States,Amazon Corporate LLC,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Phoenix, AZ",The University of Arizona,"$57,419 - $70,715 a year",Phoenix,AZ
Data Scientist,"Phoenix, AZ",The University of Arizona,,Phoenix,AZ
NLP Data Scientist,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
"AI Research/Software Development Engineer, Alexa Artificial...",United States,Predictive Science,,Phoenix,AZ
Big Data Architect,United States,Enterprise Integration,,Phoenix,AZ
Analytic Consultant 2 - Data Scientist,United States,Amazon Corporate LLC,,Phoenix,AZ
Data Scientist with Java programming skill - Analytic Consul...,"Phoenix, AZ",Honeywell,,Phoenix,AZ
"Software Development Engineer, Big Data Analytics- Relocatio...","Chandler, AZ",Wells Fargo,,Phoenix,AZ
Software Development Engineer: Big Data Quality & Stats- Rel...,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Director of Data Science,United States,Amazon Corporate LLC,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Phoenix, AZ",The University of Arizona,"$57,419 - $70,715 a year",Phoenix,AZ
Data Scientist,"Phoenix, AZ",The University of Arizona,,Phoenix,AZ
NLP Data Scientist,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
"AI Research/Software Development Engineer, Alexa Artificial...",United States,Predictive Science,,Phoenix,AZ
Big Data Architect,United States,Enterprise Integration,,Phoenix,AZ
Analytic Consultant 2 - Data Scientist,United States,Amazon Corporate LLC,,Phoenix,AZ
Data Scientist with Java programming skill - Analytic Consul...,"Phoenix, AZ",Honeywell,,Phoenix,AZ
"Software Development Engineer, Big Data Analytics- Relocatio...","Chandler, AZ",Wells Fargo,,Phoenix,AZ
Software Development Engineer: Big Data Quality & Stats- Rel...,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Director of Data Science,United States,Amazon Corporate LLC,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
NLP Data Scientist,United States,Enterprise Integration,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
Data Scientist,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Research Analyst,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
Data Scientist,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
NLP Data Scientist,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
Data Scientist,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
NLP Data Scientist,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Data Scientist,United States,Predictive Science,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ",The University of Arizona,"$57,419 - $70,715 a year",Phoenix,AZ
Research Analyst,"Phoenix, AZ",The University of Arizona,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
NLP Data Scientist,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
"AI Research/Software Development Engineer, Alexa Artificial...","Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
Big Data Architect,United States,Enterprise Integration,,Phoenix,AZ
Analytic Consultant 2 - Data Scientist,United States,Amazon Corporate LLC,,Phoenix,AZ
Data Scientist with Java programming skill - Analytic Consul...,"Phoenix, AZ",Honeywell,,Phoenix,AZ
"Software Development Engineer, Big Data Analytics- Relocatio...","Chandler, AZ",Wells Fargo,,Phoenix,AZ
Software Development Engineer: Big Data Quality & Stats- Rel...,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Director of Data Science,United States,Amazon Corporate LLC,,Phoenix,AZ
Data Scientist,United States,Predictive Science,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ",The University of Arizona,"$57,419 - $70,715 a year",Phoenix,AZ
Research Analyst,"Phoenix, AZ",The University of Arizona,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
NLP Data Scientist,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
"AI Research/Software Development Engineer, Alexa Artificial...","Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
Big Data Architect,United States,Enterprise Integration,,Phoenix,AZ
Analytic Consultant 2 - Data Scientist,United States,Amazon Corporate LLC,,Phoenix,AZ
Data Scientist with Java programming skill - Analytic Consul...,"Phoenix, AZ",Honeywell,,Phoenix,AZ
"Software Development Engineer, Big Data Analytics- Relocatio...","Chandler, AZ",Wells Fargo,,Phoenix,AZ
Software Development Engineer: Big Data Quality & Stats- Rel...,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Director of Data Science,United States,Amazon Corporate LLC,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
Data Scientist,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
NLP Data Scientist,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
Data Scientist,"Phoenix, AZ",The University of Arizona,"$57,419 - $70,715 a year",Phoenix,AZ
NLP Data Scientist,"Phoenix, AZ",The University of Arizona,,Phoenix,AZ
Research Analyst,United States,Predictive Science,,Phoenix,AZ
"AI Research/Software Development Engineer, Alexa Artificial...",United States,Enterprise Integration,,Phoenix,AZ
Big Data Architect,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Analytic Consultant 2 - Data Scientist,United States,Amazon Corporate LLC,,Phoenix,AZ
Data Scientist with Java programming skill - Analytic Consul...,"Phoenix, AZ",Honeywell,,Phoenix,AZ
"Software Development Engineer, Big Data Analytics- Relocatio...","Chandler, AZ",Wells Fargo,,Phoenix,AZ
Software Development Engineer: Big Data Quality & Stats- Rel...,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Director of Data Science,United States,Amazon Corporate LLC,,Phoenix,AZ
Senior Pricing Analyst-Statistical,United States,Amazon Corporate LLC,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
Data Scientist,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
NLP Data Scientist,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Data Scientist,United States,Predictive Science,,Phoenix,AZ
NLP Data Scientist,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Data Scientist,United States,Predictive Science,,Phoenix,AZ
NLP Data Scientist,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Data Scientist,United States,Predictive Science,,Phoenix,AZ
NLP Data Scientist,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
Research Analyst,"Phoenix, AZ",The University of Arizona,"$57,419 - $70,715 a year",Phoenix,AZ
Data Scientist,"Phoenix, AZ",The University of Arizona,,Phoenix,AZ
NLP Data Scientist,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
"AI Research/Software Development Engineer, Alexa Artificial...",United States,Predictive Science,,Phoenix,AZ
Big Data Architect,United States,Enterprise Integration,,Phoenix,AZ
Analytic Consultant 2 - Data Scientist,United States,Amazon Corporate LLC,,Phoenix,AZ
Data Scientist with Java programming skill - Analytic Consul...,"Phoenix, AZ",Honeywell,,Phoenix,AZ
"Software Development Engineer, Big Data Analytics- Relocatio...","Chandler, AZ",Wells Fargo,,Phoenix,AZ
Software Development Engineer: Big Data Quality & Stats- Rel...,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Director of Data Science,United States,Amazon Corporate LLC,,Phoenix,AZ
Senior Pricing Analyst-Statistical,United States,Amazon Corporate LLC,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
Data Scientist,"Phoenix, AZ",The University of Arizona,"$57,419 - $70,715 a year",Phoenix,AZ
Research Analyst,"Phoenix, AZ",The University of Arizona,,Phoenix,AZ
NLP Data Scientist,United States,Predictive Science,,Phoenix,AZ
Senior Pricing Analyst-Statistical,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
"AI Research/Software Development Engineer, Alexa Artificial...",United States,Enterprise Integration,,Phoenix,AZ
Big Data Architect,"Phoenix, AZ 85067",Republic Services,,Phoenix,AZ
Analytic Consultant 2 - Data Scientist,United States,Amazon Corporate LLC,,Phoenix,AZ
Director of Data Science,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Data Scientist with Java programming skill - Analytic Consul...,"Chandler, AZ",Wells Fargo,,Phoenix,AZ
"Software Development Engineer, Big Data Analytics- Relocatio...","Scottsdale, AZ",Freestar,,Phoenix,AZ
Software Development Engineer: Big Data Quality & Stats- Rel...,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
Data Scientist,United States,Predictive Science,,Phoenix,AZ
NLP Data Scientist,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
NLP Data Scientist,United States,Enterprise Integration,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
Data Scientist,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Research Analyst,"Scottsdale, AZ",CVS Health,,Phoenix,AZ
NLP Data Scientist,United States,Enterprise Integration,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
Data Scientist,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
Data Scientist,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
NLP Data Scientist,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
Research Analyst,"Phoenix, AZ",Honeywell,,Phoenix,AZ
Machine Learning Application Developer,"Phoenix, AZ 85040",Aetna,,Phoenix,AZ
Part Time Data Scientist (Immediate Availability) perfect fo...,"Mesa, AZ",Pyramid Technologies -- www.pyramidacceptors.com,,Phoenix,AZ
Data Scientist,"Scottsdale, AZ",Mayo Clinic,,Phoenix,AZ
NLP Data Scientist,"Phoenix, AZ",Wells Fargo,,Phoenix,AZ
